No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
888.0,2798,2637,4,2,-161,143,140,18,0,1,0.0045045045045045045,0.0022522522522522522,0.16103603603603603,0.15765765765765766,0.0,0.021396396396396396,3
889.0,2801,2637,4,2,-164,143,140,18,0,1,0.0044994375703037125,0.0022497187851518562,0.1608548931383577,0.15748031496062992,0.0,0.021372328458942633,3
890.0,2804,2637,4,2,-167,143,140,18,0,1,0.0044943820224719105,0.0022471910112359553,0.16067415730337078,0.15730337078651685,0.0,0.021348314606741574,3
891.0,2807,2637,4,2,-170,143,140,19,0,1,0.004489337822671156,0.002244668911335578,0.16049382716049382,0.15712682379349047,0.0,0.02244668911335578,3
892.0,2810,2639,4,2,-171,143,140,19,0,1,0.004484304932735426,0.002242152466367713,0.16031390134529147,0.15695067264573992,0.0,0.02242152466367713,3
893.0,2813,2639,4,2,-174,143,140,19,0,1,0.004479283314669653,0.0022396416573348264,0.1601343784994401,0.15677491601343785,0.0,0.022396416573348264,3
894.0,2816,2639,4,2,-177,143,140,19,0,1,0.0044742729306487695,0.0022371364653243847,0.1599552572706935,0.15659955257270694,0.0,0.02237136465324385,3
895.0,2819,2639,4,2,-180,143,140,19,0,1,0.004469273743016759,0.0022346368715083797,0.15977653631284916,0.1564245810055866,0.0,0.0223463687150838,3
896.0,2822,2639,4,2,-183,143,140,19,0,1,0.004464285714285714,0.002232142857142857,0.15959821428571427,0.15625,0.0,0.022321428571428572,3
897.0,2825,2639,4,2,-186,143,140,19,0,1,0.004459308807134894,0.002229654403567447,0.15942028985507245,0.15607580824972128,0.0,0.022296544035674472,3
898.0,2828,2639,4,2,-189,143,140,19,0,1,0.004454342984409799,0.0022271714922048997,0.15924276169265034,0.155902004454343,0.0,0.022271714922048998,3
899.0,2831,2639,4,2,-192,143,140,19,0,1,0.004449388209121246,0.002224694104560623,0.15906562847608455,0.1557285873192436,0.0,0.02224694104560623,3
900.0,2834,2639,4,2,-195,143,140,19,0,1,0.0044444444444444444,0.0022222222222222222,0.15888888888888889,0.15555555555555556,0.0,0.022222222222222223,3
901.0,2837,2639,4,2,-198,144,140,19,0,1,0.004439511653718091,0.0022197558268590455,0.1598224195338513,0.15538290788013318,0.0,0.022197558268590455,3
902.0,2840,2647,4,2,-193,145,140,19,0,1,0.004434589800443459,0.0022172949002217295,0.1607538802660754,0.15521064301552107,0.0,0.022172949002217297,3
903.0,2843,2655,4,2,-188,145,140,19,0,1,0.004429678848283499,0.0022148394241417496,0.16057585825027684,0.15503875968992248,0.0,0.0221483942414175,3
904.0,2846,2655,4,2,-191,145,140,19,0,1,0.004424778761061947,0.0022123893805309734,0.16039823008849557,0.15486725663716813,0.0,0.022123893805309734,3
905.0,2849,2655,4,2,-194,145,140,19,0,1,0.004419889502762431,0.0022099447513812156,0.16022099447513813,0.15469613259668508,0.0,0.022099447513812154,3
906.0,2852,2655,4,2,-197,145,140,19,0,1,0.004415011037527594,0.002207505518763797,0.1600441501103753,0.1545253863134658,0.0,0.02207505518763797,3
907.0,2855,2655,4,2,-200,145,140,19,0,1,0.004410143329658214,0.002205071664829107,0.15986769570011025,0.1543550165380375,0.0,0.022050716648291068,3
908.0,2858,2655,4,2,-203,145,140,19,0,1,0.004405286343612335,0.0022026431718061676,0.15969162995594713,0.15418502202643172,0.0,0.022026431718061675,3
909.0,2861,2655,4,2,-206,145,140,19,0,1,0.0044004400440044,0.0022002200220022,0.15951595159515952,0.15401540154015403,0.0,0.022002200220022004,3
910.0,2864,2655,4,2,-209,145,140,19,0,1,0.004395604395604396,0.002197802197802198,0.15934065934065933,0.15384615384615385,0.0,0.02197802197802198,3
911.0,2867,2655,4,2,-212,145,140,19,0,1,0.0043907793633369925,0.0021953896816684962,0.15916575192096596,0.15367727771679474,0.0,0.021953896816684963,3
912.0,2870,2655,4,2,-215,145,140,19,0,1,0.0043859649122807015,0.0021929824561403508,0.15899122807017543,0.15350877192982457,0.0,0.021929824561403508,3
913.0,2873,2655,4,2,-218,145,140,19,0,1,0.004381161007667032,0.002190580503833516,0.1588170865279299,0.1533406352683461,0.0,0.02190580503833516,3
914.0,2876,2655,4,2,-221,146,140,19,0,1,0.00437636761487965,0.002188183807439825,0.15973741794310722,0.15317286652078774,0.0,0.02188183807439825,3
915.0,2879,2663,4,2,-216,146,140,19,0,1,0.004371584699453552,0.002185792349726776,0.15956284153005465,0.15300546448087432,0.0,0.02185792349726776,3
916.0,2882,2663,4,2,-219,146,140,19,0,1,0.004366812227074236,0.002183406113537118,0.15938864628820962,0.15283842794759825,0.0,0.021834061135371178,3
917.0,2885,2663,4,2,-222,146,140,19,0,1,0.004362050163576881,0.0021810250817884407,0.15921483097055616,0.15267175572519084,0.0,0.021810250817884406,3
918.0,2888,2663,4,2,-225,146,140,19,0,1,0.004357298474945534,0.002178649237472767,0.15904139433551198,0.15250544662309368,0.0,0.02178649237472767,3
919.0,2891,2663,4,2,-228,146,141,19,0,1,0.004352557127312296,0.002176278563656148,0.1588683351468988,0.15342763873775844,0.0,0.02176278563656148,3
920.0,2894,2666,4,2,-228,147,141,19,0,1,0.004347826086956522,0.002173913043478261,0.15978260869565217,0.1532608695652174,0.0,0.021739130434782608,3
921.0,2897,2674,4,2,-223,147,141,19,0,1,0.004343105320304018,0.002171552660152009,0.15960912052117263,0.15309446254071662,0.0,0.021715526601520086,3
922.0,2900,2674,4,2,-226,147,141,19,0,1,0.004338394793926247,0.0021691973969631237,0.1594360086767896,0.15292841648590022,0.0,0.021691973969631236,3
923.0,2903,2674,4,2,-229,147,141,19,0,1,0.004333694474539545,0.0021668472372697724,0.15926327193932827,0.15276273022751896,0.0,0.021668472372697724,3
924.0,2906,2674,4,2,-232,147,141,19,0,1,0.004329004329004329,0.0021645021645021645,0.1590909090909091,0.1525974025974026,0.0,0.021645021645021644,3
925.0,2909,2674,4,2,-235,147,141,19,0,1,0.004324324324324324,0.002162162162162162,0.1589189189189189,0.15243243243243243,0.0,0.021621621621621623,3
926.0,2912,2674,4,2,-238,147,141,19,0,1,0.004319654427645789,0.0021598272138228943,0.1587473002159827,0.15226781857451405,0.0,0.02159827213822894,3
927.0,2915,2674,4,2,-241,147,141,19,0,1,0.004314994606256742,0.002157497303128371,0.15857605177993528,0.15210355987055016,0.0,0.021574973031283712,3
928.0,2918,2674,4,2,-244,147,141,19,0,1,0.004310344827586207,0.0021551724137931034,0.1584051724137931,0.15193965517241378,0.0,0.021551724137931036,3
929.0,2921,2674,4,2,-247,147,141,20,0,1,0.004305705059203444,0.002152852529601722,0.15823466092572658,0.15177610333692143,0.0,0.022604951560818085,3
930.0,2924,2676,4,2,-248,147,142,20,0,1,0.004301075268817204,0.002150537634408602,0.15806451612903225,0.15268817204301074,0.0,0.02258064516129032,3
931.0,2927,2679,4,2,-248,147,142,20,0,1,0.004296455424274973,0.0021482277121374865,0.15789473684210525,0.15252416756176154,0.0,0.022556390977443608,3
932.0,2930,2679,4,2,-251,147,142,20,0,1,0.004291845493562232,0.002145922746781116,0.157725321888412,0.15236051502145923,0.0,0.022532188841201718,3
933.0,2933,2679,4,2,-254,147,143,20,0,1,0.004287245444801715,0.0021436227224008574,0.15755627009646303,0.1532690246516613,0.0,0.022508038585209004,3
934.0,2936,2682,4,2,-254,147,143,20,0,1,0.004282655246252677,0.0021413276231263384,0.15738758029978586,0.15310492505353318,0.0,0.022483940042826552,3
935.0,2939,2682,4,2,-257,147,143,20,0,1,0.0042780748663101605,0.0021390374331550803,0.1572192513368984,0.15294117647058825,0.0,0.022459893048128343,3
936.0,2942,2682,4,2,-260,148,143,20,0,1,0.004273504273504274,0.002136752136752137,0.1581196581196581,0.1527777777777778,0.0,0.022435897435897436,3
937.0,2945,2690,4,2,-255,149,143,20,0,1,0.004268943436499467,0.0021344717182497333,0.15901814300960512,0.1526147278548559,0.0,0.022411953041622197,3
938.0,2948,2698,4,2,-250,149,144,20,0,1,0.0042643923240938165,0.0021321961620469083,0.15884861407249468,0.1535181236673774,0.0,0.022388059701492536,3
939.0,2951,2701,4,2,-250,149,144,20,0,1,0.004259850905218318,0.002129925452609159,0.15867944621938232,0.15335463258785942,0.0,0.022364217252396165,3
940.0,2954,2701,4,2,-253,149,144,20,0,1,0.00425531914893617,0.002127659574468085,0.15851063829787235,0.15319148936170213,0.0,0.022340425531914895,3
941.0,2957,2701,4,2,-256,150,144,20,0,1,0.004250797024442083,0.0021253985122210413,0.1594048884165781,0.153028692879915,0.0,0.022316684378320937,3
942.0,2960,2709,4,2,-251,150,144,20,0,1,0.004246284501061571,0.0021231422505307855,0.1592356687898089,0.15286624203821655,0.0,0.022292993630573247,3
943.0,2963,2709,4,2,-254,150,144,20,0,1,0.0042417815482502655,0.0021208907741251328,0.15906680805938495,0.15270413573700956,0.0,0.022269353128313893,3
944.0,2966,2709,4,2,-257,150,144,20,0,1,0.00423728813559322,0.00211864406779661,0.15889830508474576,0.15254237288135594,0.0,0.022245762711864406,3
945.0,2969,2709,4,2,-260,150,144,20,0,1,0.004232804232804233,0.0021164021164021165,0.15873015873015872,0.1523809523809524,0.0,0.022222222222222223,3
946.0,2972,2709,4,2,-263,150,144,20,0,1,0.004228329809725159,0.0021141649048625794,0.15856236786469344,0.1522198731501057,0.0,0.022198731501057084,3
947.0,2975,2709,4,2,-266,150,144,20,0,1,0.004223864836325237,0.0021119324181626186,0.1583949313621964,0.15205913410770855,0.0,0.022175290390707498,3
948.0,2978,2709,4,2,-269,151,144,20,0,1,0.004219409282700422,0.002109704641350211,0.15928270042194093,0.1518987341772152,0.0,0.022151898734177215,3
949.0,2981,2717,4,2,-264,151,144,20,0,1,0.004214963119072708,0.002107481559536354,0.15911485774499473,0.1517386722866175,0.0,0.022128556375131718,3
950.0,2984,2717,4,2,-267,151,144,20,0,1,0.004210526315789474,0.002105263157894737,0.15894736842105264,0.15157894736842106,0.0,0.022105263157894735,3
951.0,2987,2717,4,2,-270,151,144,20,0,1,0.004206098843322818,0.002103049421661409,0.1587802313354364,0.15141955835962145,0.0,0.022082018927444796,3
952.0,2990,2717,4,2,-273,151,144,20,0,1,0.004201680672268907,0.0021008403361344537,0.15861344537815125,0.15126050420168066,0.0,0.022058823529411766,3
953.0,2993,2717,4,2,-276,151,144,20,0,1,0.004197271773347324,0.002098635886673662,0.1584470094438615,0.15110178384050368,0.0,0.022035676810073453,3
954.0,2996,2717,4,2,-279,152,144,20,0,1,0.0041928721174004195,0.0020964360587002098,0.15932914046121593,0.1509433962264151,0.0,0.0220125786163522,3
955.0,2999,2725,4,2,-274,153,144,20,0,1,0.004188481675392671,0.0020942408376963353,0.16020942408376965,0.15078534031413612,0.0,0.02198952879581152,3
956.0,3002,2733,4,2,-269,153,144,20,0,1,0.0041841004184100415,0.0020920502092050207,0.1600418410041841,0.1506276150627615,0.0,0.021966527196652718,3
957.0,3005,2733,4,2,-272,153,144,20,0,1,0.0041797283176593526,0.0020898641588296763,0.15987460815047022,0.15047021943573669,0.0,0.0219435736677116,3
958.0,3008,2733,4,2,-275,153,144,20,0,1,0.0041753653444676405,0.0020876826722338203,0.15970772442588727,0.15031315240083507,0.0,0.021920668058455117,3
959.0,3011,2733,4,2,-278,153,145,20,0,1,0.004171011470281543,0.0020855057351407717,0.15954118873826903,0.15119916579770595,0.0,0.021897810218978103,3
960.0,3014,2736,4,2,-278,153,145,20,0,1,0.004166666666666667,0.0020833333333333333,0.159375,0.15104166666666666,0.0,0.021875,3
961.0,3017,2736,4,2,-281,154,145,20,0,1,0.004162330905306972,0.002081165452653486,0.16024973985431842,0.15088449531737774,0.0,0.021852237252861603,3
962.0,3020,2744,4,2,-276,154,146,20,0,1,0.004158004158004158,0.002079002079002079,0.1600831600831601,0.15176715176715178,0.0,0.02182952182952183,3
963.0,3023,2747,4,2,-276,154,147,20,0,1,0.004153686396677051,0.0020768431983385254,0.15991692627206647,0.1526479750778816,0.0,0.021806853582554516,3
964.0,3026,2750,4,2,-276,154,147,20,0,1,0.004149377593360996,0.002074688796680498,0.15975103734439833,0.1524896265560166,0.0,0.021784232365145227,3
965.0,3029,2750,4,2,-279,154,147,20,0,1,0.004145077720207254,0.002072538860103627,0.15958549222797927,0.15233160621761657,0.0,0.021761658031088083,3
966.0,3032,2750,4,2,-282,154,147,20,0,1,0.004140786749482402,0.002070393374741201,0.15942028985507245,0.15217391304347827,0.0,0.021739130434782608,3
967.0,3035,2750,4,2,-285,155,147,20,0,1,0.004136504653567736,0.002068252326783868,0.16028955532574973,0.15201654601861428,0.0,0.02171664943123061,3
968.0,3038,2758,4,2,-280,155,147,20,0,1,0.004132231404958678,0.002066115702479339,0.16012396694214875,0.1518595041322314,0.0,0.02169421487603306,3
969.0,3041,2758,4,2,-283,155,147,20,0,1,0.0041279669762641896,0.0020639834881320948,0.15995872033023736,0.15170278637770898,0.0,0.021671826625386997,3
970.0,3044,2758,4,2,-286,155,147,20,0,1,0.004123711340206186,0.002061855670103093,0.15979381443298968,0.1515463917525773,0.0,0.021649484536082474,3
971.0,3047,2758,4,2,-289,155,147,20,0,1,0.004119464469618949,0.0020597322348094747,0.1596292481977343,0.1513903192584964,0.0,0.021627188465499485,3
972.0,3050,2758,4,2,-292,156,147,20,0,1,0.00411522633744856,0.00205761316872428,0.16049382716049382,0.15123456790123457,0.0,0.021604938271604937,3
973.0,3053,2766,4,2,-287,156,148,20,0,1,0.0041109969167523125,0.0020554984583761563,0.16032887975334018,0.15210688591983557,0.0,0.02158273381294964,3
974.0,3056,2769,4,2,-287,156,149,20,0,1,0.004106776180698152,0.002053388090349076,0.1601642710472279,0.15297741273100615,0.0,0.021560574948665298,3
975.0,3059,2772,4,2,-287,156,150,20,0,1,0.0041025641025641026,0.0020512820512820513,0.16,0.15384615384615385,0.0,0.021538461538461538,3
976.0,3062,2775,4,2,-287,156,151,20,0,1,0.004098360655737705,0.0020491803278688526,0.1598360655737705,0.15471311475409835,0.0,0.02151639344262295,3
977.0,3065,2778,4,2,-287,157,151,20,0,1,0.0040941658137154556,0.0020470829068577278,0.16069600818833163,0.15455475946775846,0.0,0.021494370522006142,3
978.0,3068,2786,4,2,-282,157,151,20,0,1,0.00408997955010225,0.002044989775051125,0.1605316973415133,0.15439672801635992,0.0,0.02147239263803681,3
979.0,3071,2786,4,2,-285,157,151,20,0,1,0.0040858018386108275,0.0020429009193054137,0.16036772216547499,0.15423901940755874,0.0,0.021450459652706845,3
980.0,3074,2786,4,2,-288,157,151,20,0,1,0.004081632653061225,0.0020408163265306124,0.16020408163265307,0.1540816326530612,0.0,0.02142857142857143,3
981.0,3077,2786,4,2,-291,157,152,20,0,1,0.004077471967380225,0.0020387359836901123,0.1600407747196738,0.15494393476044852,0.0,0.021406727828746176,3
982.0,3080,2789,4,2,-291,157,152,20,0,1,0.004073319755600814,0.002036659877800407,0.159877800407332,0.15478615071283094,0.0,0.021384928716904276,3
983.0,3083,2789,4,2,-294,157,152,20,0,1,0.004069175991861648,0.002034587995930824,0.15971515768056968,0.15462868769074262,0.0,0.021363173957273652,3
984.0,3086,2789,4,2,-297,157,152,20,0,1,0.0040650406504065045,0.0020325203252032522,0.15955284552845528,0.15447154471544716,0.0,0.021341463414634148,3
985.0,3089,2789,4,2,-300,157,152,20,0,1,0.0040609137055837565,0.0020304568527918783,0.15939086294416244,0.15431472081218275,0.0,0.02131979695431472,3
986.0,3092,2789,4,2,-303,157,152,20,0,1,0.004056795131845842,0.002028397565922921,0.1592292089249493,0.15415821501014199,0.0,0.02129817444219067,3
987.0,3095,2789,4,2,-306,157,152,20,0,1,0.004052684903748734,0.002026342451874367,0.1590678824721378,0.1540020263424519,0.0,0.02127659574468085,3
988.0,3098,2789,4,2,-309,157,152,20,0,1,0.004048582995951417,0.0020242914979757085,0.15890688259109312,0.15384615384615385,0.0,0.02125506072874494,3
989.0,3101,2789,4,2,-312,157,152,20,0,1,0.004044489383215369,0.0020222446916076846,0.15874620829120323,0.15369059656218403,0.0,0.021233569261880688,3
990.0,3102,2789,4,2,-313,157,152,20,0,1,0.00404040404040404,0.00202020202020202,0.15858585858585858,0.15353535353535352,0.0,0.021212121212121213,3
991.0,3103,2789,4,2,-314,157,152,20,0,1,0.004036326942482341,0.0020181634712411706,0.1584258324924319,0.15338042381432895,0.0,0.02119071644803229,3
992.0,3104,2789,5,2,-315,157,152,20,0,1,0.005040322580645161,0.0020161290322580645,0.15826612903225806,0.1532258064516129,0.0,0.021169354838709676,3
993.0,3123,2904,5,2,-219,158,152,20,0,1,0.005035246727089627,0.002014098690835851,0.15911379657603222,0.15307150050352467,0.0,0.021148036253776436,3
994.0,3126,2912,5,2,-214,158,152,20,0,1,0.005030181086519115,0.002012072434607646,0.158953722334004,0.1529175050301811,0.0,0.02112676056338028,3
995.0,3129,2912,5,2,-217,158,153,20,0,1,0.005025125628140704,0.0020100502512562816,0.15879396984924624,0.15376884422110554,0.0,0.021105527638190954,3
996.0,3132,2915,5,2,-217,158,153,20,0,1,0.0050200803212851405,0.002008032128514056,0.15863453815261044,0.1536144578313253,0.0,0.02108433734939759,3
997.0,3135,2915,5,2,-220,158,153,20,0,1,0.0050150451354062184,0.0020060180541624875,0.1584754262788365,0.1534603811434303,0.0,0.02106318956870612,3
998.0,3138,2915,5,2,-223,158,154,20,0,1,0.00501002004008016,0.002004008016032064,0.15831663326653306,0.15430861723446893,0.0,0.021042084168336674,3
999.0,3141,2918,5,2,-223,158,154,20,0,1,0.005005005005005005,0.002002002002002002,0.15815815815815815,0.15415415415415415,0.0,0.021021021021021023,3
1000.0,3144,2918,5,2,-226,158,154,20,0,1,0.005,0.002,0.158,0.154,0.0,0.021,3
1001.0,3147,2918,5,2,-229,158,154,20,0,1,0.004995004995004995,0.001998001998001998,0.15784215784215785,0.15384615384615385,0.0,0.02097902097902098,3
1002.0,3150,2918,5,2,-232,158,154,20,0,1,0.00499001996007984,0.001996007984031936,0.15768463073852296,0.1536926147704591,0.0,0.020958083832335328,3
1003.0,3153,2918,5,2,-235,159,154,20,0,1,0.004985044865403789,0.0019940179461615153,0.1585244267198405,0.1535393818544367,0.0,0.020937188434695914,3
1004.0,3156,2926,5,2,-230,159,154,20,0,1,0.0049800796812749,0.00199203187250996,0.15836653386454183,0.15338645418326693,0.0,0.02091633466135458,3
1005.0,3159,2926,5,2,-233,159,155,20,0,1,0.004975124378109453,0.001990049751243781,0.1582089552238806,0.15422885572139303,0.0,0.020895522388059702,3
1006.0,3162,2929,5,2,-233,159,155,20,0,1,0.004970178926441352,0.0019880715705765406,0.15805168986083498,0.1540755467196819,0.0,0.020874751491053677,3
1007.0,3165,2929,5,2,-236,159,155,20,0,1,0.004965243296921549,0.0019860973187686196,0.15789473684210525,0.15392254220456802,0.0,0.020854021847070508,3
1008.0,3168,2929,5,2,-239,159,155,20,0,1,0.00496031746031746,0.001984126984126984,0.15773809523809523,0.15376984126984128,0.0,0.020833333333333332,3
1009.0,3171,2929,5,2,-242,159,155,20,0,1,0.004955401387512388,0.0019821605550049554,0.15758176412289396,0.15361744301288405,0.0,0.02081268582755203,3
1010.0,3174,2929,5,2,-245,159,155,20,0,1,0.0049504950495049506,0.0019801980198019802,0.15742574257425743,0.15346534653465346,0.0,0.020792079207920793,3
1011.0,3177,2929,5,2,-248,159,155,20,0,1,0.004945598417408506,0.0019782393669634025,0.1572700296735905,0.1533135509396637,0.0,0.020771513353115726,3
1012.0,3180,2929,5,2,-251,159,156,20,0,1,0.004940711462450593,0.001976284584980237,0.15711462450592886,0.1541501976284585,0.0,0.020750988142292492,3
1013.0,3183,2932,5,2,-251,159,156,20,0,1,0.004935834155972359,0.0019743336623889436,0.15695952615992104,0.1539980256663376,0.0,0.02073050345508391,3
1014.0,3186,2932,5,2,-254,159,156,20,0,1,0.004930966469428008,0.0019723865877712033,0.15680473372781065,0.15384615384615385,0.0,0.020710059171597635,3
1015.0,3189,2932,5,2,-257,159,156,20,0,1,0.0049261083743842365,0.0019704433497536944,0.1566502463054187,0.15369458128078817,0.0,0.020689655172413793,3
1016.0,3192,2932,5,2,-260,159,156,20,0,1,0.004921259842519685,0.001968503937007874,0.15649606299212598,0.15354330708661418,0.0,0.02066929133858268,3
1017.0,3195,2932,5,2,-263,159,156,20,0,1,0.004916420845624385,0.0019665683382497543,0.15634218289085547,0.15339233038348082,0.0,0.02064896755162242,3
